tru_x, tru_y, ukf_x,ukf_y,error
-149.45188903808594, -22.79332160949707, -148.86924916471366,-23.259595415649837,2.7504038679303306
-149.4469757080078, -22.394906997680664, -148.91272829647028,-22.88933166625588,2.7437509797282136
-149.43563842773438, -21.54696273803711, -149.37384097668212,-22.70231638390986,2.738548534462575
-149.43563842773438, -21.54696273803711, -148.17436433796132,-20.369462025128104,2.735237889935866
-149.42420959472656, -20.69253158569336, -148.5805372307528,-20.23017781125079,2.729462057094007
-149.41470336914062, -19.94112777709961, -148.60324460617232,-19.663147125893428,2.723385076527201
-149.4093780517578, -19.546350479125977, -148.65244833131172,-19.273467209644398,2.7171754698220547
-149.4093780517578, -19.546350479125977, -148.67932109721005,-18.53238553297706,2.712440849285556
-149.3965301513672, -18.541542053222656, -148.50406665932815,-17.689018639755584,2.7076877122736263
-149.38980102539062, -18.02219009399414, -148.57289507372678,-17.115553151259466,2.7029206984520404
-149.38980102539062, -18.02219009399414, -148.6069468763192,-16.555365362752365,2.6995971790912323
-149.3717041015625, -16.55362892150879, -149.03345026209175,-16.425325442021045,2.6921518692069464
-149.36289978027344, -15.843781471252441, -149.11481659181138,-15.815608262217753,2.684397983236668
-149.36289978027344, -15.843781471252441, -148.2614875187042,-14.405058010326737,2.6816369595657066
-149.35328674316406, -15.072354316711426, -148.67056936765377,-14.227912134799379,2.676603098912855
-149.3426513671875, -14.219279289245605, -148.70373005073623,-13.762647500467713,2.670655678869544
-149.33580017089844, -13.66972541809082, -149.13182804806468,-13.524304409437377,2.663068994254615
-149.328857421875, -13.11362075805664, -149.18649088869088,-13.058947567826934,2.655223477802148
-149.328857421875, -13.11362075805664, -148.03992198826998,-11.239881169010182,2.6540366729866176
-149.3148651123047, -11.989415168762207, -148.44993592314464,-11.055302706564023,2.649747909491896
-149.30770874023438, -11.376214027404785, -148.82741065559824,-10.826198295878159,2.643805061118253
-149.30088806152344, -10.831011772155762, -148.84895968504685,-10.276709461020877,2.6378525316306036
-149.29331970214844, -10.216075897216797, -149.3077263390969,-10.013467464729036,2.630361046870202
-149.29331970214844, -10.216075897216797, -148.86409951740202,-9.19297171614473,2.6256958038895433
-149.28395080566406, -9.453861236572266, -148.90833207219848,-8.908522824544189,2.619691170860921
-149.27537536621094, -8.731953620910645, -148.9629140873727,-8.16130194642725,2.613687832462278
-149.26608276367188, -7.965651035308838, -148.96895673936822,-7.649414601699046,2.607062408092198
-149.25961303710938, -7.432923316955566, -149.49645566445324,-7.273984692311803,2.600026551054498
-149.2529296875, -6.872156143188477, -148.08885225447452,-5.476112867390662,2.5976630099507503
-149.2529296875, -6.872156143188477, -148.08960525885107,-5.306541344106847,2.5957137416704064
-149.242431640625, -6.008605003356934, -148.59293736853064,-4.978491981700691,2.591575787116689
-149.23228454589844, -5.170319557189941, -148.605522677467,-4.42342825382172,2.586735819779327
-149.23228454589844, -5.170319557189941, -149.05754491118907,-4.558825894400661,2.5809126396327455
-149.2201385498047, -4.124518871307373, -148.759011477855,-3.4645429698422916,2.5756275205934496
-149.2201385498047, -4.124518871307373, -148.78629726825798,-2.9092157818252535,2.5718138439189864
-149.20643615722656, -2.981895685195923, -149.23247806187644,-2.812581801230968,2.564711746480587
-149.19903564453125, -2.347245693206787, -149.26692326013725,-2.310366599603226,2.5573741247586512
-149.19061279296875, -1.6915481090545654, -149.75822742952116,-1.99234828412227,2.5517418235659513
-149.18359375, -1.0956147909164429, -148.13488710770375,-0.13277103935815865,2.5484337130156667
-149.18150329589844, -0.9303598403930664, -148.51306605357004,0.09596243827452894,2.54456345180486
-149.17221069335938, -0.14539264142513275, -148.51509423300143,0.6030842844359571,2.5400486950446135
-149.1643829345703, 0.514151930809021, -148.53084138336698,0.9996821495716733,2.534985165463582
-149.15687561035156, 1.132540225982666, -149.02512814942685,1.360219804482489,2.5283998465920146
-149.15687561035156, 1.132540225982666, -147.85055789161066,2.9719912065122838,2.527612890402915
-149.14312744140625, 2.300657272338867, -148.2289722994286,3.0610913294098006,2.5237554812475826
-149.1367645263672, 2.8415353298187256, -148.21304465006122,3.6905386848200514,2.5201085330661237
-149.12986755371094, 3.4199705123901367, -148.64613863164905,3.682519542145702,2.514464631339253
-149.1249542236328, 3.832508087158203, -148.70781786783388,4.2990638218139425,2.5090685639023764
-149.11814880371094, 4.404531002044678, -148.45676827733396,5.154904745651223,2.5047699140009216
-149.1107940673828, 5.021369934082031, -148.43726277847188,5.658658447362593,2.5002883056944194
-149.1107940673828, 5.021369934082031, -148.93716183127043,5.124386078383633,2.493777268700989
-149.09507751464844, 6.339563369750977, -148.99911363336318,6.04234855364804,2.487614968765114
-149.08799743652344, 6.933767318725586, -149.03802926486273,6.6738983892088495,2.481353037369209
-149.0834503173828, 7.316622257232666, -148.04947503607065,8.156649436364518,2.478125072761448
-149.07476806640625, 8.036787986755371, -148.05855425198922,8.893847128501498,2.474907288601784
-149.07476806640625, 8.036787986755371, -148.46797683648006,8.829905856360577,2.47078356661277
-149.06573486328125, 8.816575050354004, -148.42953571637204,9.446496700725607,2.466395015189191
-149.05596923828125, 9.646458625793457, -148.40087930673823,10.235399288147708,2.461990876736088
-149.04718017578125, 10.393516540527344, -147.75754422289953,11.491659871698587,2.459863023296551
-149.04278564453125, 10.766993522644043, -147.730681951851,11.967783214551803,2.4579811542597643
-149.04278564453125, 10.766993522644043, -147.7244150345031,12.100122736490276,2.4563749322077704
-149.0342559814453, 11.467232704162598, -148.15780812098546,12.27612937767724,2.452903230277709
-149.027099609375, 12.08395767211914, -148.10345746037908,12.899209303124506,2.449558207684925
-149.01609802246094, 13.017515182495117, -147.6330220089397,14.234745199030531,2.4478993873470527
-149.01609802246094, 13.017515182495117, -147.99796551608677,14.497464849698758,2.4461240267983557
-149.00588989257812, 13.868483543395996, -147.99272935439691,14.62864543286093,2.4429188679909934
-148.99795532226562, 14.538774490356445, -148.01269490720395,15.332902755851897,2.4397279105309098
-148.9909210205078, 15.130166053771973, -148.45324011851406,15.536496076752442,2.4349555302553494
-148.98216247558594, 15.853861808776855, -147.5304528046618,17.11498010213292,2.433575562093637
-148.98216247558594, 15.853861808776855, -147.4978000093167,17.41388409752609,2.432822320783399
-148.96897888183594, 16.93990135192871, -147.91872702411098,17.68307948869296,2.4297493419695857
-148.9647216796875, 17.292373657226562, -147.889430008416,18.088449304652237,2.4268299708978596
-148.95880126953125, 17.783031463623047, -147.89369008496834,18.477791407428807,2.423749553353164
-148.9510955810547, 18.41482925415039, -147.2450517443505,19.93956362045195,2.4233887825964198
-148.9453125, 18.899843215942383, -147.6182219839052,20.029719521978432,2.4215838405114347
-148.9379425048828, 19.511930465698242, -147.58487461233858,20.63947061231234,2.4198370291865245
-148.93243408203125, 19.955421447753906, -148.03928938447794,20.787868756605683,2.4166736924852845
-148.92686462402344, 20.407501220703125, -148.0097379058337,21.24897824171112,2.4135894739176806
-148.92686462402344, 20.407501220703125, -147.30135114102453,22.353741078380562,2.4139101650486965
-148.91868591308594, 21.08348274230957, -147.6507566873139,22.72280316493068,2.4130162694083945
-148.9095458984375, 21.84913444519043, -147.6420676122018,23.037128430108204,2.4112517113245877
-148.9040069580078, 22.30970573425293, -148.07762006458125,23.24459397800407,2.4082218124466066
-148.9040069580078, 22.30970573425293, -148.09318293948726,23.693053837737445,2.4061315249346262
-148.8943328857422, 23.112314224243164, -147.32303135466847,24.75852245960981,2.4057937216382084
-148.88865661621094, 23.583393096923828, -147.69156086190912,24.87875957051135,2.404134839325276
-148.8822784423828, 24.113481521606445, -147.66989830844645,25.380058988400222,2.4024574469815687
-148.87696838378906, 24.554704666137695, -148.11075084064979,25.459698923795354,2.399329773679207
-148.87696838378906, 24.554704666137695, -148.1351600898588,26.016626670245355,2.3973811287617073
-148.86830139160156, 25.27332305908203, -147.28979987668964,27.0449631733987,2.3973183669932503
-148.86170959472656, 25.82076644897461, -147.67058357630498,27.18358950041591,2.3958200832047076
-148.85755920410156, 26.16573143005371, -147.66094039955615,27.473885572648655,2.3942350372284724
-148.85247802734375, 26.59358787536621, -147.6406025931228,27.98047534959559,2.3928328294386794
-148.85037231445312, 26.76631736755371, -148.13537243900012,27.976976386323173,2.390334594176017
-148.84071350097656, 27.566999435424805, -147.32153220217307,29.065094692627635,2.38968624624099
-148.8345184326172, 28.076427459716797, -147.67419162213213,29.431468115744316,2.3881604734593904
-148.8345184326172, 28.076427459716797, -147.64326207091594,29.957434738129617,2.387754278867746
-148.82864379882812, 28.564584732055664, -148.08210526656552,29.838540707815277,2.385470629910178
-148.8214569091797, 29.13799285888672, -148.5551094025009,29.975297506650133,2.381703570148083
-148.817626953125, 29.588056564331055, -147.49895122583408,31.091888204073225,2.380751949813336
-148.8097381591797, 30.17544174194336, -147.9248723395454,31.518092856395512,2.3788297087666836
-148.8097381591797, 30.17544174194336, -147.9467073539272,31.970416847849265,2.377869019940909
-148.80059814453125, 30.871156692504883, -148.43250719540393,32.174840876821484,2.3753363057858468
-148.79183959960938, 31.594703674316406, -148.51140088539685,32.61971450809626,2.3720951840997095
-148.78172302246094, 32.253013610839844, -147.45838697498704,33.838492099691514,2.3713392305405816
-148.78172302246094, 32.253013610839844, -147.85989501930237,34.133310146166835,2.370658068978783
-148.77743530273438, 32.825809478759766, -147.86958712136752,34.34714523805108,2.369189847678841
-148.76686096191406, 33.583736419677734, -148.3467053437253,34.677728779575794,2.3662624890730752
-148.75648498535156, 34.45709991455078, -148.42247912755724,35.1962358232685,2.3624694077183688
-148.74888610839844, 35.02241516113281, -147.44298641558584,36.638592901830435,2.3617768702162336
-148.741455078125, 35.59815979003906, -147.90374451854672,36.810691253502405,2.359621508397956
-148.73394775390625, 36.20235824584961, -148.38317680603762,37.052397574387825,2.3561346984136207
-148.7275390625, 36.755104064941406, -148.45852679831248,37.579407913834196,2.3525379712051606
-148.72328186035156, 37.13013458251953, -148.7120533171189,37.46241416563164,2.3476703357299877
-148.71681213378906, 37.71097183227539, -147.81156416965888,38.74533901930935,2.3453311055979578
-148.70697021484375, 38.5300407409668, -147.85414342961974,39.23095205918329,2.342354047146871
-148.70697021484375, 38.5300407409668, -147.89041579701006,39.99668915546499,2.3407662048351385
-148.69493103027344, 39.56964111328125, -148.33009115100307,40.065675882183285,2.3366492415312483
-148.68467712402344, 40.4078369140625, -148.40587056088773,40.81000387505261,2.332250929323867
-148.6789093017578, 40.888694763183594, -147.52382023524893,42.000983051850426,2.330520080389859
-148.67129516601562, 41.49091720581055, -147.47252267722544,42.613551764880825,2.3288893818974143
-148.67129516601562, 41.49091720581055, -147.4678991149465,43.2111914991353,2.328346868075079
-148.66464233398438, 42.07735824584961, -147.9187344138749,43.19345046600381,2.326021524068008
-148.65306091308594, 43.098270416259766, -148.39109340414865,43.58955686503907,2.321858571947051
-148.65306091308594, 43.098270416259766, -148.42338916752487,44.12219953490421,2.3188715124280037
-148.64305114746094, 43.97238540649414, -147.3828807981613,45.06787608438231,2.317351366464527
-148.63357543945312, 44.75933837890625, -147.75875205379484,45.57565264080836,2.3147326258224354
-148.63357543945312, 44.75933837890625, -147.7529369900003,46.194969825679436,2.313262875008486
-148.62255859375, 45.66810607910156, -148.19890366818493,46.378452703504244,2.30980665614458
-148.61314392089844, 46.45282745361328, -147.2021461902764,47.85136793683864,2.3090569030008794
-148.604736328125, 47.14075469970703, -147.1738842740288,48.35635002654125,2.308057930753113
-148.59771728515625, 47.71730041503906, -147.60684997484486,48.540869536711575,2.305703160749108
-148.5921630859375, 48.17376708984375, -147.64035676811866,48.968650002734854,2.3032477852736544
-148.5827178955078, 48.97890090942383, -148.14625395509867,49.31661033195708,2.2992216043027645
-148.57843017578125, 49.32789611816406, -147.14004106452768,50.73909471764173,2.298569844937356
-148.5703125, 50.00682830810547, -147.1134510110976,51.196202817526064,2.297613636020984
-148.5703125, 50.00682830810547, -147.48645854182683,51.61920616704385,2.296803576808359
-148.55577087402344, 51.231014251708984, -147.63180360546318,52.02146946292475,2.2943414962846598
-148.55577087402344, 51.231014251708984, -147.65921180602163,52.68893086281605,2.293016927402103
-148.54336547851562, 52.27188491821289, -147.09945997378583,53.74423903898995,2.29249354451255
-148.5367431640625, 52.828304290771484, -147.09778119032163,54.13344147743718,2.2917021047809363
-148.52964782714844, 53.42386245727539, -147.07675971133585,54.7882107574322,2.291027992887378
-148.52273559570312, 54.00340270996094, -147.57515535417977,55.01771488784404,2.2889943030517315
-148.52273559570312, 54.00340270996094, -147.59570768475533,55.66838567703962,2.2881328829538172
-148.51028442382812, 55.047454833984375, -147.50886864007617,56.23427318296681,2.2864842870141775
-148.51028442382812, 55.047454833984375, -147.52132026235083,56.548530306053216,2.285390531343094
-148.49777221679688, 56.10674285888672, -147.9618095313226,56.826842550092046,2.282292926121542
-148.49032592773438, 56.73841857910156, -148.34331473297618,57.158969146020624,2.2782020853293505
-148.48304748535156, 57.34571075439453, -148.37126958110804,57.539714531296035,2.2736369723400056
-148.47518920898438, 58.00543212890625, -148.043025046788,58.525167209901305,2.2700943996660214
-148.47518920898438, 58.00543212890625, -148.02907849140587,58.676968982358424,2.2668557200466437
-148.46092224121094, 59.21417236328125, -148.4486190698684,59.177589140497226,2.2619368258186254
-148.45663452148438, 59.57042694091797, -148.4808260523168,59.667769548687076,2.257175519167863
-148.44798278808594, 60.30101776123047, -148.528137394021,60.29268074183067,2.252391808166398
-148.44049072265625, 60.9216194152832, -147.41739311862486,61.91222074962552,2.2505753471180134
-148.43267822265625, 61.56501770019531, -147.42484908109296,62.41504785103977,2.248535652693155
-148.43267822265625, 61.56501770019531, -147.79528551479834,62.8332802690652,2.246725361331552
-148.43267822265625, 61.56501770019531, -147.78899096526257,63.0226739005879,2.245302111654502
-148.41563415527344, 63.00981903076172, -148.28221947073015,63.35102859742248,2.2412174661548105
